Year,Geo_Level,State,State_ANSI,Ag_District,Ag_District_Code,County,County_ANSI,Value
2012,COUNTY,NEW YORK,36,WESTERN,40,LIVINGSTON,51,211
2012,COUNTY,NEW YORK,36,WESTERN,40,MONROE,55,193
2012,COUNTY,NEW YORK,36,WESTERN,40,NIAGARA,63, (D)
2012,COUNTY,NEW YORK,36,WESTERN,40,ONTARIO,69,436
2012,COUNTY,NEW YORK,36,WESTERN,40,ORLEANS,73, (D)
2012,COUNTY,NEW YORK,36,WESTERN,40,SENECA,99,204
2012,COUNTY,NEW YORK,36,WESTERN,40,WAYNE,117, (D)
2012,COUNTY,NEW YORK,36,WESTERN,40,WYOMING,121,"1,092"
2012,COUNTY,NEW YORK,36,WESTERN,40,YATES,123,672
2012,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,BEAUFORT,13,48
2012,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,CARTERET,31,30
2012,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,CRAVEN,49,67
2012,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,GREENE,79,122
2012,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,HYDE,95, (D)
2012,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JOHNSTON,101,99
2012,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,JONES,103,90
2012,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,LENOIR,107,71
2012,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,PAMLICO,137,27
2012,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,PITT,147,232
2012,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,WAYNE,191,52
2012,COUNTY,NORTH CAROLINA,37,CENTRAL COASTAL,80,WILSON,195, (D)
2012,COUNTY,NORTH CAROLINA,37,CENTRAL PIEDMONT,50,ALEXANDER,3,79
2012,COUNTY,NORTH CAROLINA,37,CENTRAL PIEDMONT,50,CATAWBA,35,266
2012,COUNTY,NORTH CAROLINA,37,CENTRAL PIEDMONT,50,CHATHAM,37,269
2012,COUNTY,NORTH CAROLINA,37,CENTRAL PIEDMONT,50,DAVIDSON,57,182
2012,COUNTY,NORTH CAROLINA,37,CENTRAL PIEDMONT,50,DAVIE,59,139
2012,COUNTY,NORTH CAROLINA,37,CENTRAL PIEDMONT,50,IREDELL,97,785
2012,COUNTY,NORTH CAROLINA,37,CENTRAL PIEDMONT,50,LEE,105,79
2012,COUNTY,NORTH CAROLINA,37,CENTRAL PIEDMONT,50,RANDOLPH,151,194
2012,COUNTY,NORTH CAROLINA,37,CENTRAL PIEDMONT,50,ROWAN,159,309
2012,COUNTY,NORTH CAROLINA,37,CENTRAL PIEDMONT,50,WAKE,183,380
2012,COUNTY,NORTH CAROLINA,37,NORTHERN COASTAL,70,BERTIE,15,29
2012,COUNTY,NORTH CAROLINA,37,NORTHERN COASTAL,70,CHOWAN,41, (D)
2012,COUNTY,NORTH CAROLINA,37,NORTHERN COASTAL,70,CURRITUCK,53,19
2012,COUNTY,NORTH CAROLINA,37,NORTHERN COASTAL,70,EDGECOMBE,65,675
2012,COUNTY,NORTH CAROLINA,37,NORTHERN COASTAL,70,GATES,73,64
2012,COUNTY,NORTH CAROLINA,37,NORTHERN COASTAL,70,HALIFAX,83,35
2012,COUNTY,NORTH CAROLINA,37,NORTHERN COASTAL,70,MARTIN,117,11
2012,COUNTY,NORTH CAROLINA,37,NORTHERN COASTAL,70,NASH,127,81
2012,COUNTY,NORTH CAROLINA,37,NORTHERN COASTAL,70,NORTHAMPTON,131,16
2012,COUNTY,NORTH CAROLINA,37,NORTHERN COASTAL,70,PASQUOTANK,139, (D)
2012,COUNTY,NORTH CAROLINA,37,NORTHERN COASTAL,70,PERQUIMANS,143,37
2012,COUNTY,NORTH CAROLINA,37,NORTHERN MOUNTAIN,10,ALLEGHANY,5,87
2012,COUNTY,NORTH CAROLINA,37,NORTHERN MOUNTAIN,10,ASHE,9,460
2012,COUNTY,NORTH CAROLINA,37,NORTHERN MOUNTAIN,10,AVERY,11,153
2012,COUNTY,NORTH CAROLINA,37,NORTHERN MOUNTAIN,10,CALDWELL,27,387
2012,COUNTY,NORTH CAROLINA,37,NORTHERN MOUNTAIN,10,SURRY,171,347
2012,COUNTY,NORTH CAROLINA,37,NORTHERN MOUNTAIN,10,WATAUGA,189,102
2012,COUNTY,NORTH CAROLINA,37,NORTHERN MOUNTAIN,10,WILKES,193,276
2012,COUNTY,NORTH CAROLINA,37,NORTHERN MOUNTAIN,10,YADKIN,197,"1,366"
2012,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,ALAMANCE,1,615
2012,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,CASWELL,33,281
2012,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,DURHAM,63,69
2012,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,FORSYTH,67,600
2012,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,FRANKLIN,69,580
2012,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,GRANVILLE,77,128
2012,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,GUILFORD,81,213
2012,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,ORANGE,135, (D)
2012,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,PERSON,145,117
2012,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,ROCKINGHAM,157,387
2012,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,STOKES,169,310
2012,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,VANCE,181,68
2012,COUNTY,NORTH CAROLINA,37,NORTHERN PIEDMONT,40,WARREN,185,30
2012,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,BLADEN,17,278
2012,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,BRUNSWICK,19,134
2012,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,COLUMBUS,47,206
2012,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,CUMBERLAND,51,120
2012,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,DUPLIN,61,35
2012,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,HARNETT,85,124
2012,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,HOKE,93,54
2012,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,NEW HANOVER,129, (D)
2012,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,ONSLOW,133,239
2012,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,PENDER,141,18
2012,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,ROBESON,155,106
2012,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,SAMPSON,163,540
2012,COUNTY,NORTH CAROLINA,37,SOUTHERN COASTAL,90,SCOTLAND,165,52
2012,COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,ANSON,7,24
2012,COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,CABARRUS,25,121
2012,COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,CLEVELAND,45,636
2012,COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,GASTON,71,236
2012,COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,LINCOLN,109,125
2012,COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,MECKLENBURG,119,147
2012,COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,MONTGOMERY,123,24
2012,COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,MOORE,125,139
2012,COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,RICHMOND,153,79
2012,COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,STANLY,167,182
2012,COUNTY,NORTH CAROLINA,37,SOUTHERN PIEDMONT,60,UNION,179,150
2012,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,BUNCOMBE,21,920
2012,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,BURKE,23,723
2012,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,CHEROKEE,39,180
2012,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,CLAY,43, (D)
2012,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,GRAHAM,75, (D)
2012,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,HAYWOOD,87,151
2012,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,HENDERSON,89,171
2012,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,JACKSON,99,47
2012,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MACON,113,294
2012,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MADISON,115,268
2012,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MCDOWELL,111,440
2012,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,MITCHELL,121,56
2012,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,POLK,149,107
2012,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,RUTHERFORD,161,287
2012,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,SWAIN,173,23
2012,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,TRANSYLVANIA,175,84
2012,COUNTY,NORTH CAROLINA,37,WESTERN MOUNTAIN,20,YANCEY,199,230
2012,COUNTY,NORTH DAKOTA,38,CENTRAL,50,EDDY,27, (D)
2012,COUNTY,NORTH DAKOTA,38,CENTRAL,50,FOSTER,31,"17,500"
2012,COUNTY,NORTH DAKOTA,38,CENTRAL,50,KIDDER,43,"9,702"
2012,COUNTY,NORTH DAKOTA,38,CENTRAL,50,STUTSMAN,93,"2,502"
2012,COUNTY,NORTH DAKOTA,38,CENTRAL,50,WELLS,103, (D)
2012,COUNTY,NORTH DAKOTA,38,EAST CENTRAL,60,BARNES,3,10
2012,COUNTY,NORTH DAKOTA,38,EAST CENTRAL,60,CASS,17,"31,752"
2012,COUNTY,NORTH DAKOTA,38,EAST CENTRAL,60,STEELE,91, (D)
2012,COUNTY,NORTH DAKOTA,38,NORTH CENTRAL,20,BOTTINEAU,9,"5,600"
2012,COUNTY,NORTH DAKOTA,38,NORTH CENTRAL,20,MCHENRY,49,"7,432"
2012,COUNTY,NORTH DAKOTA,38,NORTH CENTRAL,20,PIERCE,69, (D)
2012,COUNTY,NORTH DAKOTA,38,NORTH CENTRAL,20,ROLETTE,79,"3,300"
2012,COUNTY,NORTH DAKOTA,38,NORTHEAST,30,CAVALIER,19, (D)
2012,COUNTY,NORTH DAKOTA,38,NORTHEAST,30,GRAND FORKS,35,"8,970"
2012,COUNTY,NORTH DAKOTA,38,NORTHEAST,30,NELSON,63,"2,925"
2012,COUNTY,NORTH DAKOTA,38,NORTHEAST,30,PEMBINA,67, (D)
2012,COUNTY,NORTH DAKOTA,38,NORTHEAST,30,RAMSEY,71,"7,330"
2012,COUNTY,NORTH DAKOTA,38,NORTHEAST,30,TOWNER,95, (D)
2012,COUNTY,NORTH DAKOTA,38,NORTHWEST,10,BURKE,13,"2,730"
2012,COUNTY,NORTH DAKOTA,38,NORTHWEST,10,DIVIDE,23, (D)
2012,COUNTY,NORTH DAKOTA,38,NORTHWEST,10,MOUNTRAIL,61, (D)
2012,COUNTY,NORTH DAKOTA,38,NORTHWEST,10,WARD,101, (D)
2012,COUNTY,NORTH DAKOTA,38,NORTHWEST,10,WILLIAMS,105,"14,400"
2012,COUNTY,NORTH DAKOTA,38,SOUTH CENTRAL,80,BURLEIGH,15,"20,864"
2012,COUNTY,NORTH DAKOTA,38,SOUTH CENTRAL,80,EMMONS,29,"4,030"
2012,COUNTY,NORTH DAKOTA,38,SOUTH CENTRAL,80,GRANT,37, (D)
2012,COUNTY,NORTH DAKOTA,38,SOUTH CENTRAL,80,MORTON,59,"13,254"
2012,COUNTY,NORTH DAKOTA,38,SOUTHEAST,90,LA MOURE,45, (D)
2012,COUNTY,NORTH DAKOTA,38,SOUTHEAST,90,LOGAN,47, (D)
2012,COUNTY,NORTH DAKOTA,38,SOUTHEAST,90,MCINTOSH,51, (D)
2012,COUNTY,NORTH DAKOTA,38,SOUTHEAST,90,RANSOM,73, (D)
2012,COUNTY,NORTH DAKOTA,38,SOUTHEAST,90,RICHLAND,77,"7,100"
2012,COUNTY,NORTH DAKOTA,38,SOUTHEAST,90,SARGENT,81, (D)
2012,COUNTY,NORTH DAKOTA,38,SOUTHWEST,70,ADAMS,1,"16,438"
2012,COUNTY,NORTH DAKOTA,38,SOUTHWEST,70,BILLINGS,7, (D)
2012,COUNTY,NORTH DAKOTA,38,SOUTHWEST,70,BOWMAN,11, (D)
2012,COUNTY,NORTH DAKOTA,38,SOUTHWEST,70,GOLDEN VALLEY,33, (D)
2012,COUNTY,NORTH DAKOTA,38,SOUTHWEST,70,HETTINGER,41,"9,156"
2012,COUNTY,NORTH DAKOTA,38,SOUTHWEST,70,SLOPE,87, (D)
2012,COUNTY,NORTH DAKOTA,38,SOUTHWEST,70,STARK,89,"23,824"
2012,COUNTY,NORTH DAKOTA,38,WEST CENTRAL,40,DUNN,25,"6,088"
2012,COUNTY,NORTH DAKOTA,38,WEST CENTRAL,40,MCKENZIE,53, (D)
2012,COUNTY,NORTH DAKOTA,38,WEST CENTRAL,40,MCLEAN,55,"36,924"
2012,COUNTY,NORTH DAKOTA,38,WEST CENTRAL,40,OLIVER,65, (D)
2012,COUNTY,OHIO,39,CENTRAL,50,DELAWARE,41,"1,042"
2012,COUNTY,OHIO,39,CENTRAL,50,FAIRFIELD,45,254
2012,COUNTY,OHIO,39,CENTRAL,50,FAYETTE,47,85
2012,COUNTY,OHIO,39,CENTRAL,50,FRANKLIN,49,240
2012,COUNTY,OHIO,39,CENTRAL,50,KNOX,83,305
2012,COUNTY,OHIO,39,CENTRAL,50,LICKING,89,213
2012,COUNTY,OHIO,39,CENTRAL,50,MADISON,97,35
2012,COUNTY,OHIO,39,CENTRAL,50,MARION,101,46
2012,COUNTY,OHIO,39,CENTRAL,50,MORROW,117,179
2012,COUNTY,OHIO,39,CENTRAL,50,PICKAWAY,129,348
2012,COUNTY,OHIO,39,CENTRAL,50,ROSS,141,231
2012,COUNTY,OHIO,39,CENTRAL,50,UNION,159,152
2012,COUNTY,OHIO,39,EAST CENTRAL,60,BELMONT,13,63
2012,COUNTY,OHIO,39,EAST CENTRAL,60,CARROLL,19,83
2012,COUNTY,OHIO,39,EAST CENTRAL,60,COSHOCTON,31,139
2012,COUNTY,OHIO,39,EAST CENTRAL,60,HARRISON,67,216
2012,COUNTY,OHIO,39,EAST CENTRAL,60,HOLMES,75,475
2012,COUNTY,OHIO,39,EAST CENTRAL,60,JEFFERSON,81,192
2012,COUNTY,OHIO,39,EAST CENTRAL,60,TUSCARAWAS,157,103
2012,COUNTY,OHIO,39,NORTH CENTRAL,20,ASHLAND,5,359
2012,COUNTY,OHIO,39,NORTH CENTRAL,20,CRAWFORD,33,146
2012,COUNTY,OHIO,39,NORTH CENTRAL,20,ERIE,43,157
2012,COUNTY,OHIO,39,NORTH CENTRAL,20,HURON,77,654
2012,COUNTY,OHIO,39,NORTH CENTRAL,20,LORAIN,93,296
2012,COUNTY,OHIO,39,NORTH CENTRAL,20,OTTAWA,123,19
2012,COUNTY,OHIO,39,NORTH CENTRAL,20,RICHLAND,139,422
2012,COUNTY,OHIO,39,NORTH CENTRAL,20,SANDUSKY,143,87
2012,COUNTY,OHIO,39,NORTH CENTRAL,20,SENECA,147,110
2012,COUNTY,OHIO,39,NORTH CENTRAL,20,WYANDOT,175,308
2012,COUNTY,OHIO,39,NORTHEAST,30,ASHTABULA,7,106
2012,COUNTY,OHIO,39,NORTHEAST,30,COLUMBIANA,29,202
2012,COUNTY,OHIO,39,NORTHEAST,30,CUYAHOGA,35,106
2012,COUNTY,OHIO,39,NORTHEAST,30,GEAUGA,55,215
2012,COUNTY,OHIO,39,NORTHEAST,30,LAKE,85,75
2012,COUNTY,OHIO,39,NORTHEAST,30,MAHONING,99,145
2012,COUNTY,OHIO,39,NORTHEAST,30,MEDINA,103,473
2012,COUNTY,OHIO,39,NORTHEAST,30,PORTAGE,133,330
2012,COUNTY,OHIO,39,NORTHEAST,30,STARK,151,379
2012,COUNTY,OHIO,39,NORTHEAST,30,SUMMIT,153,147
2012,COUNTY,OHIO,39,NORTHEAST,30,TRUMBULL,155,301
2012,COUNTY,OHIO,39,NORTHEAST,30,WAYNE,169,672
2012,COUNTY,OHIO,39,NORTHWEST,10,ALLEN,3,251
2012,COUNTY,OHIO,39,NORTHWEST,10,DEFIANCE,39,207
2012,COUNTY,OHIO,39,NORTHWEST,10,FULTON,51,147
2012,COUNTY,OHIO,39,NORTHWEST,10,HANCOCK,63, (D)
2012,COUNTY,OHIO,39,NORTHWEST,10,HENRY,69,52
2012,COUNTY,OHIO,39,NORTHWEST,10,LUCAS,95,277
2012,COUNTY,OHIO,39,NORTHWEST,10,PAULDING,125, (D)
2012,COUNTY,OHIO,39,NORTHWEST,10,PUTNAM,137,110
2012,COUNTY,OHIO,39,NORTHWEST,10,VAN WERT,161, (D)
2012,COUNTY,OHIO,39,NORTHWEST,10,WILLIAMS,171,"1,013"
2012,COUNTY,OHIO,39,NORTHWEST,10,WOOD,173,12
2012,COUNTY,OHIO,39,SOUTH CENTRAL,80,ADAMS,1,118
2012,COUNTY,OHIO,39,SOUTH CENTRAL,80,BROWN,15,108
2012,COUNTY,OHIO,39,SOUTH CENTRAL,80,GALLIA,53, (D)
2012,COUNTY,OHIO,39,SOUTH CENTRAL,80,HIGHLAND,71,136
2012,COUNTY,OHIO,39,SOUTH CENTRAL,80,JACKSON,79,53
2012,COUNTY,OHIO,39,SOUTH CENTRAL,80,LAWRENCE,87,101
2012,COUNTY,OHIO,39,SOUTH CENTRAL,80,PIKE,131,123
2012,COUNTY,OHIO,39,SOUTH CENTRAL,80,SCIOTO,145,160
2012,COUNTY,OHIO,39,SOUTHEAST,90,ATHENS,9,205
2012,COUNTY,OHIO,39,SOUTHEAST,90,GUERNSEY,59,55
2012,COUNTY,OHIO,39,SOUTHEAST,90,HOCKING,73,58
2012,COUNTY,OHIO,39,SOUTHEAST,90,MEIGS,105,134
2012,COUNTY,OHIO,39,SOUTHEAST,90,MONROE,111,88
2012,COUNTY,OHIO,39,SOUTHEAST,90,MORGAN,115,59
2012,COUNTY,OHIO,39,SOUTHEAST,90,MUSKINGUM,119,129
2012,COUNTY,OHIO,39,SOUTHEAST,90,NOBLE,121,80
2012,COUNTY,OHIO,39,SOUTHEAST,90,PERRY,127,126
2012,COUNTY,OHIO,39,SOUTHEAST,90,VINTON,163,9
2012,COUNTY,OHIO,39,SOUTHEAST,90,WASHINGTON,167,113
2012,COUNTY,OHIO,39,SOUTHWEST,70,BUTLER,17,236
2012,COUNTY,OHIO,39,SOUTHWEST,70,CLERMONT,25,229
2012,COUNTY,OHIO,39,SOUTHWEST,70,CLINTON,27,287
2012,COUNTY,OHIO,39,SOUTHWEST,70,GREENE,57,142
2012,COUNTY,OHIO,39,SOUTHWEST,70,HAMILTON,61,257
2012,COUNTY,OHIO,39,SOUTHWEST,70,MONTGOMERY,113,231
2012,COUNTY,OHIO,39,SOUTHWEST,70,PREBLE,135,89
2012,COUNTY,OHIO,39,SOUTHWEST,70,WARREN,165,349
2012,COUNTY,OHIO,39,WEST CENTRAL,40,AUGLAIZE,11,99
2012,COUNTY,OHIO,39,WEST CENTRAL,40,CHAMPAIGN,21,102
2012,COUNTY,OHIO,39,WEST CENTRAL,40,CLARK,23,54
2012,COUNTY,OHIO,39,WEST CENTRAL,40,DARKE,37,137
2012,COUNTY,OHIO,39,WEST CENTRAL,40,HARDIN,65,545
2012,COUNTY,OHIO,39,WEST CENTRAL,40,LOGAN,91,202
2012,COUNTY,OHIO,39,WEST CENTRAL,40,MERCER,107,39
2012,COUNTY,OHIO,39,WEST CENTRAL,40,MIAMI,109,249
2012,COUNTY,OHIO,39,WEST CENTRAL,40,SHELBY,149,38
2012,COUNTY,OKLAHOMA,40,CENTRAL,50,CANADIAN,17, (D)
2012,COUNTY,OKLAHOMA,40,CENTRAL,50,CLEVELAND,27,798
2012,COUNTY,OKLAHOMA,40,CENTRAL,50,CREEK,37,99
2012,COUNTY,OKLAHOMA,40,CENTRAL,50,GRADY,51,40
2012,COUNTY,OKLAHOMA,40,CENTRAL,50,KINGFISHER,73, (D)
2012,COUNTY,OKLAHOMA,40,CENTRAL,50,LINCOLN,81,207
2012,COUNTY,OKLAHOMA,40,CENTRAL,50,LOGAN,83,286
2012,COUNTY,OKLAHOMA,40,CENTRAL,50,MCCLAIN,87,11
2012,COUNTY,OKLAHOMA,40,CENTRAL,50,OKFUSKEE,107, (D)
2012,COUNTY,OKLAHOMA,40,CENTRAL,50,OKLAHOMA,109,452
2012,COUNTY,OKLAHOMA,40,CENTRAL,50,PAYNE,119,119
2012,COUNTY,OKLAHOMA,40,CENTRAL,50,POTTAWATOMIE,125,53
2012,COUNTY,OKLAHOMA,40,CENTRAL,50,SEMINOLE,133,14
2012,COUNTY,OKLAHOMA,40,EAST CENTRAL,80,ADAIR,1,"15,437"
2012,COUNTY,OKLAHOMA,40,EAST CENTRAL,80,CHEROKEE,21,83
2012,COUNTY,OKLAHOMA,40,EAST CENTRAL,80,HASKELL,61,49
2012,COUNTY,OKLAHOMA,40,EAST CENTRAL,80,HUGHES,63, (D)
2012,COUNTY,OKLAHOMA,40,EAST CENTRAL,80,MCINTOSH,91,14
2012,COUNTY,OKLAHOMA,40,EAST CENTRAL,80,MUSKOGEE,101,82
2012,COUNTY,OKLAHOMA,40,EAST CENTRAL,80,OKMULGEE,111,63
2012,COUNTY,OKLAHOMA,40,EAST CENTRAL,80,PITTSBURG,121,79
2012,COUNTY,OKLAHOMA,40,EAST CENTRAL,80,SEQUOYAH,135,15
2012,COUNTY,OKLAHOMA,40,NORTH CENTRAL,40,GARFIELD,47,25
2012,COUNTY,OKLAHOMA,40,NORTH CENTRAL,40,GRANT,53,8
2012,COUNTY,OKLAHOMA,40,NORTH CENTRAL,40,KAY,71,49
2012,COUNTY,OKLAHOMA,40,NORTH CENTRAL,40,MAJOR,93,9
2012,COUNTY,OKLAHOMA,40,NORTH CENTRAL,40,NOBLE,103, (D)
2012,COUNTY,OKLAHOMA,40,NORTH CENTRAL,40,WOODS,151, (D)
2012,COUNTY,OKLAHOMA,40,NORTH CENTRAL,40,WOODWARD,153,26
2012,COUNTY,OKLAHOMA,40,NORTHEAST,70,CRAIG,35,602
2012,COUNTY,OKLAHOMA,40,NORTHEAST,70,DELAWARE,41,44
2012,COUNTY,OKLAHOMA,40,NORTHEAST,70,MAYES,97,185
2012,COUNTY,OKLAHOMA,40,NORTHEAST,70,NOWATA,105,12
2012,COUNTY,OKLAHOMA,40,NORTHEAST,70,OSAGE,113,48
2012,COUNTY,OKLAHOMA,40,NORTHEAST,70,OTTAWA,115, (D)
2012,COUNTY,OKLAHOMA,40,NORTHEAST,70,PAWNEE,117,15
2012,COUNTY,OKLAHOMA,40,NORTHEAST,70,ROGERS,131,152
2012,COUNTY,OKLAHOMA,40,NORTHEAST,70,TULSA,143,72
2012,COUNTY,OKLAHOMA,40,NORTHEAST,70,WAGONER,145,34
2012,COUNTY,OKLAHOMA,40,NORTHEAST,70,WASHINGTON,147,23
2012,COUNTY,OKLAHOMA,40,PANHANDLE,10,BEAVER,7, (D)
2012,COUNTY,OKLAHOMA,40,PANHANDLE,10,HARPER,59, (D)
2012,COUNTY,OKLAHOMA,40,SOUTH CENTRAL,60,ATOKA,5,46
2012,COUNTY,OKLAHOMA,40,SOUTH CENTRAL,60,BRYAN,13,25
2012,COUNTY,OKLAHOMA,40,SOUTH CENTRAL,60,CARTER,19,8
2012,COUNTY,OKLAHOMA,40,SOUTH CENTRAL,60,COAL,29, (D)
2012,COUNTY,OKLAHOMA,40,SOUTH CENTRAL,60,GARVIN,49,133
2012,COUNTY,OKLAHOMA,40,SOUTH CENTRAL,60,JEFFERSON,67, (D)
2012,COUNTY,OKLAHOMA,40,SOUTH CENTRAL,60,JOHNSTON,69,65
2012,COUNTY,OKLAHOMA,40,SOUTH CENTRAL,60,LOVE,85,15
2012,COUNTY,OKLAHOMA,40,SOUTH CENTRAL,60,MARSHALL,95,28
2012,COUNTY,OKLAHOMA,40,SOUTH CENTRAL,60,MURRAY,99, (D)
2012,COUNTY,OKLAHOMA,40,SOUTH CENTRAL,60,PONTOTOC,123,23
2012,COUNTY,OKLAHOMA,40,SOUTH CENTRAL,60,STEPHENS,137,28
2012,COUNTY,OKLAHOMA,40,SOUTHEAST,90,CHOCTAW,23,6
2012,COUNTY,OKLAHOMA,40,SOUTHEAST,90,LATIMER,77,16
2012,COUNTY,OKLAHOMA,40,SOUTHEAST,90,LEFLORE,79,87
2012,COUNTY,OKLAHOMA,40,SOUTHEAST,90,MCCURTAIN,89,13
2012,COUNTY,OKLAHOMA,40,SOUTHEAST,90,PUSHMATAHA,127,7
2012,COUNTY,OKLAHOMA,40,SOUTHWEST,30,CADDO,15,18
2012,COUNTY,OKLAHOMA,40,SOUTHWEST,30,COTTON,33, (D)
2012,COUNTY,OKLAHOMA,40,SOUTHWEST,30,HARMON,57, (D)
2012,COUNTY,OKLAHOMA,40,SOUTHWEST,30,JACKSON,65,3
2012,COUNTY,OKLAHOMA,40,SOUTHWEST,30,TILLMAN,141,444
2012,COUNTY,OKLAHOMA,40,WEST CENTRAL,20,BECKHAM,9,17
2012,COUNTY,OKLAHOMA,40,WEST CENTRAL,20,BLAINE,11, (D)
2012,COUNTY,OKLAHOMA,40,WEST CENTRAL,20,CUSTER,39,22
2012,COUNTY,OKLAHOMA,40,WEST CENTRAL,20,DEWEY,43,12
2012,COUNTY,OKLAHOMA,40,WEST CENTRAL,20,WASHITA,149,12
2012,COUNTY,OREGON,41,NORTH CENTRAL,20,HOOD RIVER,27, (D)
2012,COUNTY,OREGON,41,NORTH CENTRAL,20,MORROW,49, (D)
2012,COUNTY,OREGON,41,NORTH CENTRAL,20,WASCO,65, (D)
2012,COUNTY,OREGON,41,NORTHEAST,30,BAKER,1, (D)
2012,COUNTY,OREGON,41,NORTHEAST,30,UMATILLA,59,"8,508"
2012,COUNTY,OREGON,41,NORTHEAST,30,UNION,61, (D)
2012,COUNTY,OREGON,41,NORTHEAST,30,WALLOWA,63,36
2012,COUNTY,OREGON,41,NORTHWEST,10,BENTON,3,"11,021"
2012,COUNTY,OREGON,41,NORTHWEST,10,CLACKAMAS,5,"9,365"
2012,COUNTY,OREGON,41,NORTHWEST,10,CLATSOP,7,13
2012,COUNTY,OREGON,41,NORTHWEST,10,COLUMBIA,9,109
2012,COUNTY,OREGON,41,NORTHWEST,10,LANE,39,"2,505"
2012,COUNTY,OREGON,41,NORTHWEST,10,LINCOLN,41,39
2012,COUNTY,OREGON,41,NORTHWEST,10,LINN,43,"2,449"
2012,COUNTY,OREGON,41,NORTHWEST,10,MARION,47,"9,604"
2012,COUNTY,OREGON,41,NORTHWEST,10,MULTNOMAH,51,830
2012,COUNTY,OREGON,41,NORTHWEST,10,POLK,53,"3,329"
2012,COUNTY,OREGON,41,NORTHWEST,10,TILLAMOOK,57,44
